MagX:,MagY:,MagZ:,Mag:,is data good?,try it myself,is data good?,,,,,,,
-471,34,-153,399.647,TRUE,496.3929895,TRUE,,,,,,,
-475,9,-156,399.647,TRUE,500.0419982,TRUE,,,,,,,
-478,0,-153,399.647,TRUE,501.8894301,TRUE,,,,,,,
-484,-3,-149,399.647,TRUE,506.4247229,TRUE,,,,,,,
-483,-12,-154,399.647,TRUE,507.0986097,TRUE,,,,,,,
-489,-19,-165,399.647,TRUE,516.4368306,TRUE,,,,,,,
-496,-23,-167,399.647,TRUE,523.8644863,TRUE,,,,,,,
-499,-37,-178,399.647,TRUE,531.0875634,TRUE,,,,,,,
-494,-40,-180,399.647,TRUE,527.2911909,TRUE,,,,,,,
-491,-32,-177,399.647,TRUE,522.9091699,TRUE,,,,,,,
-487,-26,-169,399.647,TRUE,516.1453284,TRUE,,,,,,,
-486,-24,-165,399.647,TRUE,513.8063838,TRUE,,,,,,,
-481,-21,-164,399.647,TRUE,508.623633,TRUE,,,,,,,
-476,-9,-171,399.647,TRUE,505.863618,TRUE,,,,,,,
-472,-3,-175,399.647,TRUE,503.4063965,TRUE,,,,,,,
-475,4,-172,399.647,TRUE,505.197981,TRUE,,,,,,,
-481,-4,-170,399.647,TRUE,510.1734999,TRUE,,,,,,,
-486,-17,-166,399.647,TRUE,513.8491997,TRUE,,,,,,,
-487,-22,-147,399.647,TRUE,509.1777686,TRUE,,,,,,,
-432,-1,10,686.576,TRUE,432.1168823,TRUE,,,,,,,
-418,2,16,688.672,TRUE,418.3108892,TRUE,,,,,,,
-410,16,21,687.899,TRUE,410.8491207,TRUE,,,,,,,
-407,24,33,688.027,TRUE,409.0403403,TRUE,,,,,,,
-405,26,31,687.259,TRUE,407.0159702,TRUE,,,,,,,
-403,26,36,688.027,TRUE,405.439268,TRUE,,,,,,,
-394,28,37,687.012,TRUE,396.7228252,TRUE,,,,,,,
-394,35,40,685.806,TRUE,397.568862,TRUE,,,,,,,
-388,35,42,687.012,TRUE,391.8328725,TRUE,,,,,,,
-387,39,44,687.128,TRUE,391.4409279,TRUE,,,,,,,
-383,41,46,686.691,TRUE,387.9252505,TRUE,,,,,,,
-383,42,43,685.634,TRUE,387.6880189,TRUE,,,,,,,
-381,44,43,686.519,TRUE,385.9352277,TRUE,,,,,,,
-378,50,39,686.532,TRUE,383.2818806,TRUE,,,,,,,
-381,52,35,686.073,TRUE,386.1217425,TRUE,,,,,,,
-382,56,34,685.76,TRUE,387.5770891,TRUE,,,,,,,
-381,56,28,687.22,TRUE,386.1100879,TRUE,,,,,,,
-385,60,21,686.336,TRUE,390.2127625,TRUE,,,,,,,
-390,59,17,686.959,TRUE,394.8037487,TRUE,,,,,,,
-394,58,8,686.058,TRUE,398.3264992,TRUE,,,,,,,
-406,56,0,691.493,TRUE,409.8438727,TRUE,,,,,,,
-416,53,-19,697.453,TRUE,419.792806,TRUE,,,,,,,
-421,51,-36,699.804,TRUE,425.6031015,TRUE,,,,,,,
-428,49,-48,706.027,TRUE,433.4616477,TRUE,,,,,,,
-428,45,-62,710.968,TRUE,434.8022539,TRUE,,,,,,,
-433,46,-67,714.457,TRUE,440.561006,TRUE,,,,,,,
-434,44,-76,713.025,TRUE,442.7956639,TRUE,,,,,,,
-438,44,-77,710.409,TRUE,446.8881292,TRUE,,,,,,,
-441,40,-80,716.953,TRUE,449.9788884,TRUE,,,,,,,
-448,35,-80,716.738,TRUE,456.4307176,TRUE,,,,,,,
-449,26,-83,714.768,TRUE,457.3466956,TRUE,,,,,,,
-459,24,-85,715.024,TRUE,467.4205815,TRUE,,,,,,,
-461,15,-92,716.752,TRUE,470.3296716,TRUE,,,,,,,
-465,11,-95,709.607,TRUE,474.7325563,TRUE,,,,,,,
-466,7,-101,699.592,TRUE,476.8710518,TRUE,,,,,,,
-461,5,-102,695.375,TRUE,472.1758147,TRUE,,,,,,,
-458,14,-102,680.283,TRUE,469.4294409,TRUE,,,,,,,
-443,20,-102,671.2,TRUE,455.0307682,TRUE,,,,,,,
-438,37,-96,649.598,TRUE,449.9211042,TRUE,,,,,,,
-437,41,-93,641.197,TRUE,448.6635711,TRUE,,,,,,,
-433,47,-94,622.603,TRUE,445.5715431,TRUE,,,,,,,
-428,50,-100,613.341,TRUE,442.3618428,TRUE,,,,,,,
-417,58,-102,595.206,TRUE,433.1939519,TRUE,,,,,,,
-413,69,-103,588.052,TRUE,431.2064471,TRUE,,,,,,,
-406,77,-103,572.658,TRUE,425.8802649,TRUE,,,,,,,
-405,80,-101,564.051,TRUE,425.0011765,TRUE,,,,,,,
-396,84,-101,551.853,TRUE,417.2205652,TRUE,,,,,,,
-395,88,-97,531.904,TRUE,416.1466088,TRUE,,,,,,,
-385,90,-90,517.772,TRUE,405.4935265,TRUE,,,,,,,
-384,96,-83,480.027,TRUE,404.4267548,TRUE,,,,,,,
-383,99,-81,469.65,TRUE,403.7957404,TRUE,,,,,,,
-380,99,-81,440.861,TRUE,400.9513686,TRUE,,,,,,,
-374,100,-79,433.517,TRUE,395.1164385,TRUE,,,,,,,
-372,105,-73,426.738,TRUE,393.3675126,TRUE,,,,,,,
-372,105,-70,425.598,TRUE,392.8218426,TRUE,,,,,,,
-386,104,-74,425.852,TRUE,406.5562692,TRUE,,,,,,,
-404,97,-91,422.852,TRUE,425.3304598,TRUE,,,,,,,
-407,84,-112,425.154,TRUE,430.4056226,TRUE,,,,,,,
-423,78,-116,428.957,TRUE,445.4985971,TRUE,,,,,,,
-427,66,-126,435.115,TRUE,450.0677727,TRUE,,,,,,,
-442,57,-135,443.231,TRUE,465.6586733,TRUE,,,,,,,
-452,42,-146,472.764,TRUE,476.8479842,TRUE,,,,,,,
-458,30,-153,486.219,TRUE,483.8109135,TRUE,,,,,,,
-464,22,-158,84.635,FALSE,490.6567028,TRUE,,,,,,,
-463,12,-161,420.724,TRUE,490.3406979,TRUE,,,,,,,
-466,12,-161,420.724,TRUE,493.1744113,TRUE,,,,,,,
-469,5,-164,420.724,TRUE,496.872217,TRUE,,,,,,,
-470,2,-164,420.724,TRUE,497.7951386,TRUE,,,,,,,
-471,-3,-170,420.724,TRUE,500.7494383,TRUE,,,,,,,
-471,-1,-170,420.724,TRUE,500.7414503,TRUE,,,,,,,
-472,-2,-167,420.724,TRUE,500.6765423,TRUE,,,,,,,
-471,-1,-168,420.724,TRUE,500.0659956,TRUE,,,,,,,
-467,0,-169,420.724,TRUE,496.6387017,TRUE,,,,,,,
-465,7,-169,420.724,TRUE,494.8080436,TRUE,,,,,,,
-464,9,-170,420.724,TRUE,494.2438669,TRUE,,,,,,,
-464,10,-168,420.724,TRUE,493.5787678,TRUE,,,,,,,
-463,10,-172,420.724,TRUE,494.0172062,TRUE,,,,,,,
-466,12,-170,420.724,TRUE,496.1854492,TRUE,,,,,,,
-465,9,-168,420.724,TRUE,494.4997472,TRUE,,,,,,,
-466,10,-169,420.724,TRUE,495.7993546,TRUE,,,,,,,
-466,13,-168,420.724,TRUE,495.5290103,TRUE,,,,,,,
-467,11,-169,420.724,TRUE,496.7605057,TRUE,,,,,,,
-472,7,-166,420.724,TRUE,500.3888488,TRUE,,,,,,,
-475,-3,-159,420.724,TRUE,500.9141643,TRUE,,,,,,,
-465,-11,-156,420.724,TRUE,490.5935181,TRUE,,,,,,,
-461,10,-161,420.724,TRUE,488.4076166,TRUE,,,,,,,
-455,16,-163,420.724,TRUE,483.5803966,TRUE,,,,,,,
-453,27,-168,420.724,TRUE,483.9028828,TRUE,,,,,,,
-456,26,-168,420.724,TRUE,486.6579908,TRUE,,,,,,,
-458,27,-166,420.724,TRUE,487.9026542,TRUE,,,,,,,
-457,22,-163,420.724,TRUE,485.6974367,TRUE,,,,,,,
-461,23,-161,420.724,TRUE,488.8466017,TRUE,,,,,,,
-470,18,-160,420.724,TRUE,496.8138484,TRUE,,,,,,,
-475,2,-158,420.724,TRUE,500.5926488,TRUE,,,,,,,
-478,-7,-157,420.724,TRUE,503.1719388,TRUE,,,,,,,
-480,-18,-154,420.724,TRUE,504.4204595,TRUE,,,,,,,
-485,-18,-153,420.724,TRUE,508.8791605,TRUE,,,,,,,
-483,-24,-155,420.724,TRUE,507.8287113,TRUE,,,,,,,
-479,-21,-158,420.724,TRUE,504.8227412,TRUE,,,,,,,
-477,-13,-160,420.724,TRUE,503.2871944,TRUE,,,,,,,
-472,-9,-162,420.724,TRUE,499.1082047,TRUE,,,,,,,
-466,1,-166,420.724,TRUE,494.6847481,TRUE,,,,,,,
-465,6,-167,420.724,TRUE,494.1153711,TRUE,,,,,,,
-463,14,-168,420.724,TRUE,492.7362378,TRUE,,,,,,,
-463,15,-169,420.724,TRUE,493.1074934,TRUE,,,,,,,
-467,15,-169,420.724,TRUE,496.8651729,TRUE,,,,,,,
-468,8,-166,420.724,TRUE,496.632661,TRUE,,,,,,,
-474,5,-170,420.724,TRUE,503.5881254,TRUE,,,,,,,
-472,-3,-167,420.724,TRUE,500.6815355,TRUE,,,,,,,
-475,-5,-168,420.724,TRUE,503.8591073,TRUE,,,,,,,
-474,-8,-167,420.724,TRUE,502.6221245,TRUE,,,,,,,
-474,-4,-169,420.724,TRUE,503.2424863,TRUE,,,,,,,
-472,-3,-171,420.724,TRUE,502.0298796,TRUE,,,,,,,
-474,-4,-169,420.724,TRUE,503.2424863,TRUE,,,,,,,
-473,-4,-170,420.724,TRUE,502.6380407,TRUE,,,,,,,
-471,-2,-167,420.724,TRUE,499.7339292,TRUE,,,,,,,
-470,2,-159,420.724,TRUE,496.1703337,TRUE,,,,,,,
-469,3,-156,420.724,TRUE,494.2732038,TRUE,,,,,,,
-467,6,-150,420.724,TRUE,490.5354218,TRUE,,,,,,,
-468,5,-147,420.724,TRUE,490.5690573,TRUE,,,,,,,
-466,6,-138,420.724,TRUE,486.0411505,TRUE,,,,,,,
-465,7,-134,420.724,TRUE,483.9731398,TRUE,,,,,,,
-466,7,-135,420.724,TRUE,485.2112942,TRUE,,,,,,,
-464,9,-131,420.724,TRUE,482.2219406,TRUE,,,,,,,
-461,9,-129,420.724,TRUE,478.7932748,TRUE,,,,,,,
-462,13,-126,420.724,TRUE,479.0501018,TRUE,,,,,,,
-462,14,-127,420.724,TRUE,479.3422577,TRUE,,,,,,,
-463,12,-129,420.724,TRUE,480.7847751,TRUE,,,,,,,
-459,13,-128,420.724,TRUE,476.6906754,TRUE,,,,,,,
-458,16,-120,420.724,TRUE,473.7298808,TRUE,,,,,,,
-455,16,-114,420.724,TRUE,469.3367661,TRUE,,,,,,,
-455,20,-110,420.724,TRUE,468.5349507,TRUE,,,,,,,
-458,20,-108,420.724,TRUE,470.9861994,TRUE,,,,,,,
-454,17,-124,420.724,TRUE,470.9363014,TRUE,,,,,,,
-455,23,-132,420.724,TRUE,474.3184584,TRUE,,,,,,,
-457,22,-143,420.724,TRUE,479.3558177,TRUE,,,,,,,
-461,22,-149,420.724,TRUE,484.980412,TRUE,,,,,,,
-464,18,-161,420.724,TRUE,491.4682085,TRUE,,,,,,,
-466,13,-169,420.724,TRUE,495.8689343,TRUE,,,,,,,
-467,11,-173,420.724,TRUE,498.1355237,TRUE,,,,,,,
-471,10,-176,420.724,TRUE,502.9085404,TRUE,,,,,,,
-452,6,-182,420.724,TRUE,487.3027806,TRUE,,,,,,,
-450,32,-186,420.724,TRUE,487.9754092,TRUE,,,,,,,
-449,32,-184,420.724,TRUE,486.2931215,TRUE,,,,,,,
-448,35,-184,420.724,TRUE,485.5769764,TRUE,,,,,,,
-444,37,-183,420.724,TRUE,481.6575547,TRUE,,,,,,,
-443,41,-182,420.724,TRUE,480.6807672,TRUE,,,,,,,
-449,44,-180,420.724,TRUE,485.733466,TRUE,,,,,,,
-449,34,-181,420.724,TRUE,485.3019679,TRUE,,,,,,,
-443,36,-182,420.724,TRUE,480.2801266,TRUE,,,,,,,
-450,40,-184,420.724,TRUE,487.807339,TRUE,,,,,,,
-460,33,-180,420.724,TRUE,495.0646422,TRUE,,,,,,,
-465,19,-182,420.724,TRUE,499.7099159,TRUE,,,,,,,
-474,11,-184,420.724,TRUE,508.579394,TRUE,,,,,,,
-480,-8,-184,420.724,TRUE,514.1206084,TRUE,,,,,,,
-481,-13,-186,420.724,TRUE,515.8740156,TRUE,,,,,,,
-483,-21,-190,420.724,TRUE,519.4516339,TRUE,,,,,,,
-484,-22,-189,420.724,TRUE,520.0586505,TRUE,,,,,,,
-485,-25,-191,420.724,TRUE,521.8534277,TRUE,,,,,,,
-484,-24,-191,420.724,TRUE,520.8771448,TRUE,,,,,,,
-484,-25,-190,420.724,TRUE,520.5583541,TRUE,,,,,,,
-483,-24,-191,420.724,TRUE,519.9480743,TRUE,,,,,,,
-483,-25,-192,420.724,TRUE,520.3633346,TRUE,,,,,,,
-482,-23,-192,420.724,TRUE,519.342854,TRUE,,,,,,,
-484,-22,-190,420.724,TRUE,520.422905,TRUE,,,,,,,
-483,-21,-192,420.724,TRUE,520.186505,TRUE,,,,,,,
-482,-23,-192,420.724,TRUE,519.342854,TRUE,,,,,,,
-483,-23,-192,420.724,TRUE,520.2710832,TRUE,,,,,,,
-483,-23,-192,602.12,TRUE,520.2710832,TRUE,,,,,,,
-481,-22,-192,602.12,TRUE,518.3714884,TRUE,,,,,,,
-481,-21,-194,602.12,TRUE,519.0741758,TRUE,,,,,,,
-482,-21,-192,602.12,TRUE,519.2581246,TRUE,,,,,,,
-482,-20,-194,602.12,TRUE,519.961537,TRUE,,,,,,,
-479,-21,-192,602.12,TRUE,516.474588,TRUE,,,,,,,
-482,-20,-194,602.12,TRUE,519.961537,TRUE,,,,,,,
-482,-22,-194,602.12,TRUE,520.042306,TRUE,,,,,,,
-482,-23,-195,517.228,TRUE,520.4594124,TRUE,,,,,,,
-484,-23,-195,513.859,TRUE,522.3121672,TRUE,,,,,,,
-482,-22,-194,517.295,TRUE,520.042306,TRUE,,,,,,,
-482,-21,-195,533.182,TRUE,520.3748649,TRUE,,,,,,,
-479,-22,-195,541.033,TRUE,517.6388703,TRUE,,,,,,,
-476,-15,-195,566.193,TRUE,514.6124756,TRUE,,,,,,,
-474,-9,-194,586.574,TRUE,512.2431063,TRUE,,,,,,,
-473,-5,-195,616.514,TRUE,511.6434305,TRUE,,,,,,,
-470,-1,-195,626.853,TRUE,508.8477179,TRUE,,,,,,,
-470,0,-195,639.417,TRUE,508.8467353,TRUE,,,,,,,
-468,5,-199,643.858,TRUE,508.5764446,TRUE,,,,,,,
-468,3,-196,651.228,TRUE,507.394324,TRUE,,,,,,,
-469,2,-198,654.147,TRUE,509.0864367,TRUE,,,,,,,
-471,1,-196,661.038,TRUE,510.1548784,TRUE,,,,,,,
-472,-3,-197,663.652,TRUE,511.4704293,TRUE,,,,,,,
-472,-2,-199,671.826,TRUE,512.2392019,TRUE,,,,,,,
-472,-3,-199,675.327,TRUE,512.2440824,TRUE,,,,,,,
-473,-3,-199,680.856,TRUE,513.1656653,TRUE,,,,,,,
-474,-6,-206,679.966,TRUE,516.8636184,TRUE,,,,,,,
-472,-4,-212,682.637,TRUE,517.4398516,TRUE,,,,,,,
-471,-3,-222,669.238,TRUE,520.7052909,TRUE,,,,,,,
-471,-3,-219,666.833,TRUE,519.4333451,TRUE,,,,,,,
-474,-7,-224,655.964,TRUE,524.3100228,TRUE,,,,,,,
-474,-10,-228,647.201,TRUE,526.0798418,TRUE,,,,,,,
-474,-13,-236,636.315,TRUE,529.6612125,TRUE,,,,,,,
-474,-17,-240,619.927,TRUE,531.568434,TRUE,,,,,,,
-470,-9,-231,608.489,TRUE,523.77667,TRUE,,,,,,,
-469,-5,-215,608.152,TRUE,515.9563935,TRUE,,,,,,,
-466,2,-204,610.175,TRUE,508.7003047,TRUE,,,,,,,
-466,7,-187,607.705,TRUE,502.1692942,TRUE,,,,,,,
-467,8,-180,590.344,TRUE,500.5526945,TRUE,,,,,,,
-467,9,-166,582.035,TRUE,495.7075751,TRUE,,,,,,,
-471,9,-159,574.126,TRUE,497.1951327,TRUE,,,,,,,
-474,-1,-137,568.606,TRUE,493.4024726,TRUE,,,,,,,
-469,-4,-139,535.102,TRUE,489.1809481,TRUE,,,,,,,
-467,2,-140,515.181,TRUE,487.5376909,TRUE,,,,,,,
-460,4,-143,486.175,TRUE,481.7312529,TRUE,,,,,,,
-459,19,-144,472.915,TRUE,481.4332768,TRUE,,,,,,,
-454,19,-145,428.152,TRUE,476.9716973,TRUE,,,,,,,
-455,26,-142,391.964,TRUE,477.3520713,TRUE,,,,,,,
-450,27,-139,379.165,TRUE,471.7520535,TRUE,,,,,,,
-446,30,-135,367.093,TRUE,466.9486053,TRUE,,,,,,,
-436,35,-129,357.151,TRUE,456.0285079,TRUE,,,,,,,
-435,43,-109,334.428,TRUE,450.5052719,TRUE,,,,,,,
-434,44,-108,328.076,TRUE,449.3951491,TRUE,,,,,,,
-438,40,-98,314.817,TRUE,450.6084775,TRUE,,,,,,,
-438,32,-95,308.157,TRUE,449.3250494,TRUE,,,,,,,
-438,30,-87,293.724,FALSE,447.5634033,TRUE,,,,,,,
-438,30,-84,287.44,FALSE,446.9899328,TRUE,,,,,,,
-439,31,-75,271.579,FALSE,446.4381256,TRUE,,,,,,,
-436,26,-63,259.494,FALSE,441.2946861,TRUE,,,,,,,
-434,28,-59,251.328,FALSE,438.88609,TRUE,,,,,,,
-434,26,-57,246.564,FALSE,438.4985747,TRUE,,,,,,,
-426,24,-50,240.073,FALSE,429.5951583,TRUE,,,,,,,
-421,33,-39,236.926,FALSE,424.0884342,TRUE,,,,,,,
-412,36,-33,228.294,FALSE,414.8843212,TRUE,,,,,,,
-413,40,-23,221.946,FALSE,415.5694888,TRUE,,,,,,,
-410,40,-18,214.058,FALSE,412.3396658,TRUE,,,,,,,
-410,38,-12,197.631,FALSE,411.9320332,TRUE,,,,,,,
-409,38,-10,192.723,FALSE,410.8831951,TRUE,,,,,,,
-404,35,-7,185.949,FALSE,405.5736678,TRUE,,,,,,,
-398,38,-2,182.65,FALSE,399.8149572,TRUE,,,,,,,
-391,45,4,174.554,FALSE,393.6013211,TRUE,,,,,,,
-384,48,13,171.234,FALSE,387.2066632,TRUE,,,,,,,
-391,50,14,166.003,FALSE,394.4325037,TRUE,,,,,,,
-382,47,14,164.66,FALSE,385.1350413,TRUE,,,,,,,
-378,53,14,160.034,FALSE,381.9541857,TRUE,,,,,,,
-373,55,20,158.962,FALSE,377.5632397,TRUE,,,,,,,
-371,55,22,152.912,FALSE,375.6993479,TRUE,,,,,,,
-368,58,27,152.506,FALSE,373.5197451,TRUE,,,,,,,
-355,58,29,159.082,FALSE,360.8739392,TRUE,,,,,,,
-353,70,31,161.385,FALSE,361.2063122,TRUE,,,,,,,
-352,73,29,168.404,FALSE,360.6577325,TRUE,,,,,,,
-347,76,28,170.857,FALSE,356.3270969,TRUE,,,,,,,
-347,81,25,174.118,FALSE,357.2044233,TRUE,,,,,,,
-345,84,23,176.131,FALSE,355.8229897,TRUE,,,,,,,
-344,86,20,190.373,FALSE,355.1506723,TRUE,,,,,,,
-344,88,18,195.522,FALSE,355.5334021,TRUE,,,,,,,
-339,90,18,205.176,FALSE,351.2050683,TRUE,,,,,,,
-340,91,17,210.328,FALSE,352.3776383,TRUE,,,,,,,
-350,91,15,213.059,FALSE,361.94751,TRUE,,,,,,,
-361,86,8,221.425,FALSE,371.1886313,TRUE,,,,,,,
-377,81,-3,223.862,FALSE,385.6150931,TRUE,,,,,,,
-388,71,-10,236.848,FALSE,394.5693855,TRUE,,,,,,,
-406,62,-16,240.788,FALSE,411.0182478,TRUE,,,,,,,
-416,49,-25,244.51,FALSE,419.6212578,TRUE,,,,,,,
-419,40,-32,245.725,FALSE,422.1196513,TRUE,,,,,,,
-425,37,-34,250.092,FALSE,427.9602785,TRUE,,,,,,,
-426,29,-36,252.256,FALSE,428.5008751,TRUE,,,,,,,
-431,29,-36,256.308,FALSE,433.4720291,TRUE,,,,,,,
-435,24,-39,259.114,FALSE,437.4037037,TRUE,,,,,,,
-435,20,-41,260.931,FALSE,437.3854136,TRUE,,,,,,,
-436,20,-41,262.071,FALSE,438.3799722,TRUE,,,,,,,
-433,20,-43,260.866,FALSE,435.5892561,TRUE,,,,,,,
-431,22,-40,261.849,FALSE,433.4108905,TRUE,,,,,,,
-417,25,-41,266.334,FALSE,419.7558814,TRUE,,,,,,,
-414,41,-36,269.692,FALSE,417.5799325,TRUE,,,,,,,
-405,45,-36,271.781,FALSE,409.0794544,TRUE,,,,,,,
-395,53,-32,271.835,FALSE,399.8224606,TRUE,,,,,,,
-387,63,-32,275.628,FALSE,393.3980173,TRUE,,,,,,,
-382,70,-29,274.317,FALSE,389.4419084,TRUE,,,,,,,
-384,74,-29,275.991,FALSE,392.139006,TRUE,,,,,,,
-382,75,-32,273.88,FALSE,390.6059395,TRUE,,,,,,,
-382,75,-28,275.264,FALSE,390.2986036,TRUE,,,,,,,
-385,73,-28,273.827,FALSE,392.8587532,TRUE,,,,,,,
-389,69,-26,273.644,FALSE,395.9267609,TRUE,,,,,,,
-388,62,-20,269.076,FALSE,393.4310613,TRUE,,,,,,,
-386,60,-12,264.46,FALSE,390.8196515,TRUE,,,,,,,
-382,59,-4,259.713,FALSE,386.5501261,TRUE,,,,,,,
-377,55,10,258.907,FALSE,381.1220277,TRUE,,,,,,,
-378,56,17,255.165,FALSE,382.5035948,TRUE,,,,,,,
-377,54,18,250.282,FALSE,381.2728682,TRUE,,,,,,,
-382,55,18,265.155,FALSE,386.3586417,TRUE,,,,,,,
-384,53,12,269.498,FALSE,387.8259919,TRUE,,,,,,,
-388,52,10,292.104,FALSE,391.5967313,TRUE,,,,,,,
-391,49,4,309.018,TRUE,394.0786723,TRUE,,,,,,,
-390,50,4,317.638,TRUE,393.2124108,TRUE,,,,,,,
-392,51,-3,300.11,TRUE,395.3150642,TRUE,,,,,,,
-391,50,-2,293.457,FALSE,394.1890409,TRUE,,,,,,,
-391,52,-1,286.344,FALSE,394.4439124,TRUE,,,,,,,
-389,52,-3,284.216,FALSE,392.471655,TRUE,,,,,,,
-389,53,-1,279.358,FALSE,392.5952114,TRUE,,,,,,,
-392,53,-2,278.126,FALSE,395.5717381,TRUE,,,,,,,
-391,54,-1,277.464,FALSE,394.7125536,TRUE,,,,,,,
-388,52,-3,277.464,FALSE,391.4805231,TRUE,,,,,,,
-382,55,-3,274.98,FALSE,385.9507741,TRUE,,,,,,,
-377,62,-3,276.494,FALSE,382.0759087,TRUE,,,,,,,
-376,66,-3,287.012,FALSE,381.7603961,TRUE,,,,,,,
-377,67,-3,290.086,FALSE,382.9190515,TRUE,,,,,,,
-376,67,-5,216.449,FALSE,381.9554948,TRUE,,,,,,,
-373,70,-10,163.652,FALSE,379.6432536,TRUE,,,,,,,
-375,70,-7,90.587,FALSE,381.5416098,TRUE,,,,,,,
-380,70,-11,116.825,FALSE,386.5501261,TRUE,,,,,,,
-389,70,-14,222.059,FALSE,395.4958913,TRUE,,,,,,,
-395,61,-16,276.926,FALSE,400.0025,TRUE,,,,,,,
-406,55,-15,391.538,TRUE,409.9829265,TRUE,,,,,,,
-408,42,-15,489.533,TRUE,410.430262,TRUE,,,,,,,
-409,38,-16,542.303,TRUE,411.0729862,TRUE,,,,,,,
-412,36,-17,618.157,TRUE,413.9190742,TRUE,,,,,,,
-413,33,-13,638.815,TRUE,414.5202046,TRUE,,,,,,,
-413,33,-12,655.834,TRUE,414.4900481,TRUE,,,,,,,
-417,31,-14,664.148,TRUE,418.3849902,TRUE,,,,,,,
-416,26,-11,672.767,TRUE,416.9568323,TRUE,,,,,,,
-422,24,-11,674.624,TRUE,422.8250229,TRUE,,,,,,,
-424,20,-12,676.678,TRUE,424.6410249,TRUE,,,,,,,
-424,18,-13,678.738,TRUE,424.5809699,TRUE,,,,,,,
-424,17,-13,681.576,TRUE,424.5397508,TRUE,,,,,,,
-424,16,-13,677.933,TRUE,424.5008834,TRUE,,,,,,,
-428,16,-12,674.737,TRUE,428.4670349,TRUE,,,,,,,
-425,14,-14,674.171,TRUE,425.4609265,TRUE,,,,,,,
-427,17,-15,676.732,TRUE,427.60145,TRUE,,,,,,,
-429,15,-17,676.16,TRUE,429.5986499,TRUE,,,,,,,
-433,14,-22,675.113,TRUE,433.7845087,TRUE,,,,,,,
-433,11,-24,670.618,TRUE,433.8041033,TRUE,,,,,,,
-436,9,-23,665.607,TRUE,436.698981,TRUE,,,,,,,
-436,7,-24,648.96,TRUE,436.716155,TRUE,,,,,,,
-438,8,-27,636.109,TRUE,438.9043176,TRUE,,,,,,,
-438,5,-29,624.113,TRUE,438.9874713,TRUE,,,,,,,
-435,7,-29,614.87,TRUE,436.0217884,TRUE,,,,,,,
-435,6,-28,605.75,TRUE,435.9415098,TRUE,,,,,,,
-437,8,-28,601.42,TRUE,437.969177,TRUE,,,,,,,
-433,7,-28,598.84,TRUE,433.9608277,TRUE,,,,,,,
-429,9,-29,595.286,TRUE,430.0732496,TRUE,,,,,,,
-429,19,-28,584.617,TRUE,430.3324296,TRUE,,,,,,,
-426,19,-27,584.247,TRUE,427.2774274,TRUE,,,,,,,
-428,18,-26,552.575,TRUE,429.1666343,TRUE,,,,,,,
-428,18,-23,526.91,TRUE,428.995338,TRUE,,,,,,,
-434,17,-22,78.702,FALSE,434.8896412,TRUE,,,,,,,
-434,15,-30,379.575,TRUE,435.2941534,TRUE,,,,,,,
-438,14,-31,379.575,TRUE,439.3187909,TRUE,,,,,,,
-439,8,-39,379.575,TRUE,440.8015426,TRUE,,,,,,,
-437,8,-39,379.575,TRUE,438.8097538,TRUE,,,,,,,
-439,10,-41,379.575,TRUE,441.0238089,TRUE,,,,,,,
-440,9,-42,379.575,TRUE,442.0916195,TRUE,,,,,,,
-440,7,-42,379.575,TRUE,442.0554264,TRUE,,,,,,,
-440,8,-44,379.575,TRUE,442.2668877,TRUE,,,,,,,
-441,8,-43,379.575,TRUE,443.1636267,TRUE,,,,,,,
-442,8,-45,379.575,TRUE,444.3568386,TRUE,,,,,,,
-441,8,-49,379.575,TRUE,443.7859845,TRUE,,,,,,,
-445,7,-48,379.575,TRUE,447.6360128,TRUE,,,,,,,
-444,6,-51,379.575,TRUE,446.9597297,TRUE,,,,,,,
-446,7,-52,379.575,TRUE,449.0757174,TRUE,,,,,,,
-445,7,-58,379.575,TRUE,448.8184488,TRUE,,,,,,,
-445,8,-61,379.575,TRUE,449.2326791,TRUE,,,,,,,
-443,10,-71,379.575,TRUE,448.7649719,TRUE,,,,,,,
-437,14,-71,379.575,TRUE,442.9514646,TRUE,,,,,,,
-435,23,-76,379.575,TRUE,442.1877429,TRUE,,,,,,,
-433,27,-73,379.575,TRUE,439.9397686,TRUE,,,,,,,
-432,30,-74,379.575,TRUE,439.3176527,TRUE,,,,,,,
-432,29,-74,379.575,TRUE,439.250498,TRUE,,,,,,,
-428,29,-74,379.575,TRUE,435.3171258,TRUE,,,,,,,
-429,33,-72,379.575,TRUE,436.2499284,TRUE,,,,,,,
-431,33,-71,379.575,TRUE,438.0536497,TRUE,,,,,,,
-434,31,-65,379.575,TRUE,439.934086,TRUE,,,,,,,
-440,24,-62,379.575,TRUE,444.994382,TRUE,,,,,,,
-441,15,-56,379.575,TRUE,444.7943345,TRUE,,,,,,,
-439,10,-52,379.575,TRUE,442.1820892,TRUE,,,,,,,
-438,9,-37,379.575,TRUE,439.6521352,TRUE,,,,,,,
-431,9,-31,379.575,TRUE,432.2071263,TRUE,,,,,,,
-431,10,-25,633.998,TRUE,431.8402482,TRUE,,,,,,,
-429,9,-21,633.376,TRUE,429.6079608,TRUE,,,,,,,
-428,10,-19,633.396,TRUE,428.538213,TRUE,,,,,,,
-421,12,-18,632.484,TRUE,421.5554531,TRUE,,,,,,,
